0.000000,-0.050091,0.033598,-0.280082,
0.001170,-0.067959,0.049022,-0.273820,
0.002340,-0.072388,0.074220,-0.291230,
0.003510,-0.069028,0.042150,-0.288634,
0.004680,-0.066737,0.031307,-0.269392,
0.005850,-0.040775,0.027031,-0.276417,
0.007019,-0.077885,0.025045,-0.278249,
0.008189,-0.070555,0.054978,-0.288634,
0.009359,-0.065668,0.014050,-0.280082,
0.010529,-0.056810,0.010996,-0.261298,
0.011699,-0.033598,0.025045,-0.274584,
0.012869,-0.084299,0.028253,-0.284816,
0.014039,-0.079260,0.060934,-0.291841,
0.015209,-0.063377,0.009010,-0.274431,
0.016379,-0.057727,0.012370,-0.253204,
0.017549,-0.051160,0.040012,-0.277791,
0.018719,-0.103084,0.044593,-0.291688,
0.019889,-0.080023,0.052534,-0.284969,
0.021058,-0.045968,-0.006720,-0.264505,
0.022228,-0.040928,0.006261,-0.255800,
0.023398,-0.052229,0.053298,-0.291535,
0.024568,-0.117286,0.052382,-0.301767,
0.025738,-0.075747,0.047342,-0.289245,
0.026908,-0.022907,-0.013744,-0.260229,
0.028078,-0.026420,0.016188,-0.262061,
0.029248,-0.066737,0.072540,-0.315665,
0.030418,-0.136681,0.056047,-0.317344,
0.031588,-0.076816,0.014203,-0.278249,
0.032758,-0.011606,-0.047189,-0.239765,
0.033927,-0.046426,0.014661,-0.269544,
0.035097,-0.102320,0.082772,-0.341626,
0.036267,-0.148746,0.043982,-0.331547,
0.037437,-0.057727,-0.009774,-0.255189,
0.038607,0.000764,-0.049175,-0.222202,
0.039777,-0.033903,0.033903,-0.281151,
0.040947,-0.093921,0.100487,-0.356745,
0.042117,-0.146150,0.042761,-0.304974,
0.043287,-0.067348,-0.019090,-0.210443,
0.044457,-0.009774,-0.042302,-0.210443,
0.045627,-0.043066,0.067348,-0.314596,
0.046797,-0.091477,0.105985,-0.376751,
0.047966,-0.141110,0.007636,-0.276722,
0.049136,-0.058490,-0.045051,-0.162948,
0.050306,0.003360,-0.018326,-0.216704,
0.051476,-0.045968,0.095448,-0.362090,
0.052646,-0.125838,0.085216,-0.386983,
0.053816,-0.175624,-0.036041,-0.226326,
0.054986,-0.046731,-0.039706,-0.142637,
0.056156,0.018784,0.043524,-0.275958,
0.057326,-0.058338,0.133016,-0.410807,
0.058496,-0.131336,0.052840,-0.332616,
0.059666,-0.151189,-0.090255,-0.139125,
0.060836,-0.027947,-0.030696,-0.161421,
0.062005,-0.006414,0.093462,-0.385914,
0.063175,-0.100487,0.135765,-0.451429,
0.064345,-0.121409,-0.008858,-0.260839,
0.065515,-0.067959,-0.120035,-0.087048,
0.066685,0.022755,0.021533,-0.220217,
0.067855,-0.042913,0.145997,-0.449750,
0.069025,-0.170431,0.100029,-0.402102,
0.070195,-0.141568,-0.075747,-0.166461,
0.071365,-0.026725,-0.104763,-0.089950,
0.072535,0.053145,0.111025,-0.328798,
0.073705,-0.058338,0.181122,-0.493426,
0.074874,-0.189979,0.031001,-0.324369,
0.076044,-0.117133,-0.139125,-0.097891,
0.077214,0.006414,-0.052382,-0.146150,
0.078384,0.034972,0.188146,-0.416305,
0.079554,-0.101098,0.144317,-0.467159,
0.080724,-0.184939,-0.089186,-0.211970,
0.081894,-0.063530,-0.163101,-0.072540,
0.083064,0.019090,0.048258,-0.255342,
0.084234,-0.011912,0.256105,-0.488234,
0.085404,-0.146913,0.060323,-0.390037,
0.086574,-0.170584,-0.185703,-0.116981,
0.087744,-0.006872,-0.103847,-0.118355,
0.088913,0.017562,0.181274,-0.367283,
0.090083,-0.067501,0.237474,-0.480904,
0.091253,-0.169973,-0.078954,-0.268628,
0.092423,-0.105374,-0.222050,-0.063835,
0.093593,0.039248,0.025656,-0.196393,
0.094763,-0.013134,0.270002,-0.433409,
0.095933,-0.134696,0.141873,-0.415236,
0.097103,-0.161421,-0.214414,-0.170737,
0.098273,-0.046273,-0.163254,-0.099571,
0.099443,0.063225,0.206167,-0.329409,
0.100613,-0.054062,0.284969,-0.473421,
0.101782,-0.147524,-0.025045,-0.326660,
0.102952,-0.117592,-0.286038,-0.116981,
0.104122,-0.003971,-0.020311,-0.170584,
0.105292,0.001069,0.325591,-0.401491,
0.106462,-0.152869,0.180511,-0.431271,
0.107632,-0.170126,-0.196393,-0.235183,
0.108802,-0.026267,-0.237016,-0.114232,
0.109972,0.060170,0.185092,-0.244652,
0.111142,-0.025198,0.396299,-0.424857,
0.112312,-0.236558,0.145233,-0.444557,
0.113482,-0.284358,-0.179289,-0.319788,
0.114652,-0.276111,0.008094,-0.381180,
0.115821,-0.183107,0.363007,-0.506865,
0.116991,-0.095753,0.626137,-0.536492,
0.118161,-0.008705,0.768316,-0.515723,
0.119331,0.065821,0.796110,-0.468686,
0.120501,0.107818,0.778090,-0.402713,
0.121671,0.152716,0.724333,-0.361480,
0.122841,0.193339,0.666912,-0.302836,
0.124011,0.210443,0.621250,-0.266948,
0.125181,0.218995,0.567188,-0.241750,
0.126351,0.209679,0.536034,-0.207083,
0.127521,0.200669,0.509614,-0.184176,
0.128690,0.172569,0.476017,-0.145233,
0.129860,0.172264,0.454484,-0.129656,
