0.000000,-0.030085,0.025962,-0.278707,
0.001170,-0.063377,0.014813,-0.276417,
0.002340,-0.063530,0.046884,-0.280998,
0.003510,-0.072998,0.011301,-0.274737,
0.004680,-0.074678,0.014508,-0.264657,
0.005850,-0.038637,0.022602,-0.277027,
0.007020,-0.074984,0.022297,-0.278402,
0.008190,-0.080481,0.064752,-0.291383,
0.009360,-0.081245,0.030696,-0.279624,
0.010530,-0.061087,0.023366,-0.260229,
0.011699,-0.037874,0.026725,-0.274889,
0.012869,-0.084758,0.029627,-0.281303,
0.014039,-0.084147,0.066584,-0.285427,
0.015209,-0.071624,0.025656,-0.269239,
0.016379,-0.055894,0.013592,-0.251524,
0.017549,-0.048106,0.024740,-0.281303,
0.018719,-0.107360,0.040470,-0.292604,
0.019889,-0.101556,0.070555,-0.287718,
0.021059,-0.063683,0.007941,-0.264963,
0.022229,-0.040775,0.002902,-0.257785,
0.023399,-0.046426,0.035736,-0.296575,
0.024569,-0.121868,0.051771,-0.302531,
0.025739,-0.098044,0.050702,-0.285274,
0.026909,-0.038179,-0.022755,-0.243277,
0.028079,-0.023824,-0.009163,-0.236558,
0.029249,-0.050855,0.051313,-0.300240,
0.030419,-0.130420,0.060628,-0.317344,
0.031589,-0.077427,0.039401,-0.282067,
0.032759,-0.005040,-0.039095,-0.237321,
0.033929,-0.015272,0.005803,-0.258243,
0.035098,-0.079871,0.083994,-0.333991,
0.036268,-0.157451,0.065668,-0.323606,
0.037438,-0.095295,0.011759,-0.249080,
0.038608,-0.018021,-0.037415,-0.217468,
0.039778,-0.016341,0.046578,-0.274431,
0.040948,-0.087354,0.109192,-0.363312,
0.042118,-0.165544,0.046731,-0.310625,
0.043288,-0.095295,-0.016646,-0.212428,
0.044458,0.003971,-0.032987,-0.209069,
0.045628,-0.002291,0.075900,-0.318414,
0.046798,-0.083994,0.115912,-0.390954,
0.047968,-0.164017,0.017868,-0.283747,
0.049138,-0.061392,-0.038179,-0.163101,
0.050308,0.010996,-0.019090,-0.217163,
0.051478,-0.041844,0.098655,-0.369115,
0.052648,-0.130572,0.105222,-0.407294,
0.053818,-0.171042,-0.023060,-0.234420,
0.054988,-0.037721,-0.051313,-0.127976,
0.056158,0.030238,0.024282,-0.250455,
0.057328,-0.074831,0.130878,-0.410349,
0.058497,-0.160199,0.067348,-0.361938,
0.059667,-0.150884,-0.082314,-0.151189,
0.060837,0.003818,-0.040317,-0.134390,
0.062007,0.054825,0.086743,-0.345139,
0.063177,-0.078343,0.137903,-0.446542,
0.064347,-0.159130,-0.007789,-0.283441,
0.065517,-0.126602,-0.131183,-0.089186,
0.066687,0.015882,0.013897,-0.192881,
0.067857,0.017257,0.163254,-0.437685,
0.069027,-0.109956,0.129351,-0.429591,
0.070197,-0.129198,-0.069486,-0.190132,
0.071367,-0.058032,-0.123700,-0.077274,
0.072537,0.032223,0.099724,-0.297644,
0.073707,-0.048717,0.201127,-0.495106,
0.074877,-0.169362,0.047189,-0.349720,
0.076047,-0.117133,-0.149204,-0.103084,
0.077217,-0.018937,-0.078954,-0.114232,
0.078387,0.025656,0.192270,-0.385456,
0.079557,-0.097128,0.175776,-0.488845,
0.080727,-0.186467,-0.068722,-0.249538,
0.081896,-0.085674,-0.178831,-0.064599,
0.083066,0.016188,0.023518,-0.202960,
0.084236,0.003971,0.259160,-0.460134,
0.085406,-0.141873,0.095753,-0.431118,
0.086576,-0.182343,-0.175624,-0.151495,
0.087746,-0.027184,-0.140499,-0.076358,
0.088916,0.030543,0.154396,-0.303753,
0.090086,-0.061850,0.269086,-0.485485,
0.091256,-0.179289,-0.036194,-0.328493,
0.092426,-0.138514,-0.233045,-0.092699,
0.093596,0.017257,-0.024587,-0.155771,
0.094766,0.013286,0.266490,-0.401949,
0.095936,-0.103847,0.198989,-0.466243,
0.097106,-0.162643,-0.185856,-0.236710,
0.098276,-0.082161,-0.226936,-0.073609,
0.099446,0.038179,0.127518,-0.236863,
0.100616,-0.039554,0.304669,-0.446084,
0.101786,-0.152411,0.054978,-0.403935,
0.102956,-0.130420,-0.281151,-0.171500,
0.104126,-0.023976,-0.109803,-0.122020,
0.105295,0.026878,0.288787,-0.324828,
0.106465,-0.128434,0.264352,-0.436158,
0.107635,-0.198073,-0.120646,-0.310930,
0.108805,-0.091172,-0.290008,-0.136834,
0.109975,0.036957,0.087048,-0.180816,
0.111145,0.028558,-1.458135,-0.354149,
0.112315,-0.051618,1.716379,-0.247248,
0.113485,-0.149815,-0.305585,-0.231671,
0.114655,-0.218384,-0.063683,-0.350484,
0.115825,-0.179747,0.323300,-0.471741,
0.116995,-0.101251,0.609644,-0.508087,
0.118165,-0.002902,0.781297,-0.487776,
0.119335,0.071319,0.827722,-0.451124,
0.120505,0.110872,0.825279,-0.384234,
0.121675,0.141721,0.799775,-0.329715,
0.122845,0.163406,0.747241,-0.271988,
0.124015,0.179136,0.706313,-0.240834,
0.125185,0.187383,0.653626,-0.219759,
0.126355,0.173944,0.615447,-0.188299,
0.127525,0.165544,0.585209,-0.169668,
0.128694,0.147982,0.539852,-0.133627,
0.129864,0.167683,0.517250,-0.115454,
0.131034,0.175624,0.476017,-0.100487,
0.132204,0.161268,0.443335,-0.081856,
0.133374,0.165239,0.416305,-0.090103,
0.134544,0.151800,0.380416,-0.082772,
0.135714,0.144011,0.363465,-0.078191,
0.136884,0.125533,0.334449,-0.080329,
0.138054,0.112399,0.325286,-0.068722,
0.139224,0.113774,0.315054,-0.082467,
0.140394,0.101556,0.284205,-0.078954,
0.141564,0.105680,0.277944,-0.082772,
0.142734,0.110414,0.257327,-0.085827,
0.143904,0.094531,0.246331,-0.076664,
0.145074,0.091630,0.238390,-0.084910,
0.146244,0.077427,0.220370,-0.079412,
0.147414,0.076358,0.219301,-0.088117,
0.148584,0.078802,0.207694,-0.092546,
0.149754,0.069944,0.193644,-0.078343,
0.150923,0.076053,0.189368,-0.089797,
0.152093,0.066584,0.176387,-0.076358,
0.153263,0.069486,0.178220,-0.074526,
0.154433,0.074067,0.164475,-0.080176,
0.155603,0.070250,0.157298,-0.071777,
0.156773,0.085674,0.152411,-0.078802,
0.157943,0.083689,0.142026,-0.068570,
0.159113,0.080176,0.144470,-0.072235,
0.160283,0.086285,0.132863,-0.075289,
0.161453,0.065057,0.123395,-0.058490,
0.162623,0.075136,0.126907,-0.066126,
0.163793,0.065973,0.111025,-0.061697,
0.164963,0.075442,0.121104,-0.060323,
0.166133,0.088270,0.109345,-0.053451,
0.167303,0.078954,0.098960,-0.046273,
0.168473,0.085063,0.104305,-0.051771,
0.169643,0.075442,0.089186,-0.049480,
0.170813,0.079260,0.094379,-0.048411,
0.171983,0.080481,0.091477,-0.056352,
0.173153,0.075442,0.088575,-0.048869,
0.174322,0.089644,0.093310,-0.066432,
0.175492,0.083078,0.080787,-0.065668,
0.176662,0.082314,0.085216,-0.060323,
0.177832,0.091630,0.073151,-0.068264,
0.179002,0.078954,0.070250,-0.067348,
0.180172,0.083536,0.074984,-0.083230,
0.181342,0.069486,0.058032,-0.074984,
0.182512,0.080329,0.062766,-0.068875,
0.183682,0.091783,0.054520,-0.084452,
0.184852,0.080940,0.042608,-0.071777,
0.186022,0.089950,0.048258,-0.080634,
0.187192,0.078649,0.042150,-0.064141,
0.188362,0.071777,0.042150,-0.062614,
0.189532,0.084605,0.041233,-0.070250,
0.190702,0.078343,0.043524,-0.059254,
0.191872,0.084452,0.043524,-0.072846,
0.193042,0.073609,0.026420,-0.063835,
0.194212,0.073151,0.033903,-0.065363,
0.195382,0.078954,0.026725,-0.076358,
0.196552,0.071166,0.024587,-0.072693,
0.197721,0.078038,0.031460,-0.081703,
0.198891,0.065210,0.026725,-0.070860,
0.200061,0.067806,0.035277,-0.072082,
0.201231,0.072082,0.029474,-0.078954,
0.202401,0.071777,0.026573,-0.072082,
0.203571,0.081703,0.034361,-0.087965,
0.204741,0.071929,0.025962,-0.077733,
0.205911,0.076053,0.038943,-0.079107,
0.207081,0.078649,0.030238,-0.081398,
0.208251,0.071624,0.021838,-0.063988,
0.209421,0.082620,0.027642,-0.077885,
0.210591,0.069639,0.017410,-0.081551,
0.211761,0.063835,0.027947,-0.084605,
0.212931,0.075747,0.028405,-0.086743,
0.214101,0.075900,0.028253,-0.075289,
0.215271,0.087659,0.036957,-0.086743,
0.216441,0.084452,0.031001,-0.072693,
0.217611,0.083689,0.039095,-0.069639,
0.218781,0.090103,0.027489,-0.068417,
0.219951,0.077122,0.026420,-0.051618,
0.221120,0.087812,0.035736,-0.066279,
0.222290,0.069639,0.023671,-0.059865,
0.223460,0.068570,0.037415,-0.056200,
0.224630,0.068570,0.040317,-0.063835,
0.225800,0.056810,0.046578,-0.054825,
0.226970,0.080787,0.055741,-0.063835,
0.228140,0.072846,0.043982,-0.055131,
0.229310,0.080634,0.050855,-0.052229,
0.230480,0.091935,0.050549,-0.060018,
0.231650,0.076816,0.050855,-0.051771,
0.232820,0.087354,0.059101,-0.067501,
0.233990,0.072540,0.056505,-0.060628,
0.235160,0.071013,0.062919,-0.054978,
0.236330,0.079412,0.059254,-0.054520,
0.237500,0.074220,0.060018,-0.045051,
0.238670,0.080023,0.073151,-0.062919,
0.239840,0.071013,0.062919,-0.054520,
0.241010,0.078191,0.069944,-0.050702,
0.242180,0.087506,0.066432,-0.063835,
0.243350,0.072235,0.065515,-0.055131,
0.244519,0.072846,0.063530,-0.064141,
0.245689,0.059559,0.054672,-0.061697,
0.246859,0.073762,0.068417,-0.059407,
0.248029,0.084452,0.061697,-0.064294,
0.249199,0.070708,0.054825,-0.051007,
0.250369,0.078191,0.060170,-0.060934,
0.251539,0.064141,0.052076,-0.052840,
0.252709,0.072082,0.063530,-0.053145,
0.253879,0.083230,0.053145,-0.057727,
0.255049,0.064599,0.050091,-0.046426,
0.256219,0.064294,0.056200,-0.054062,
0.257389,0.053909,0.044899,-0.041233,
0.258559,0.060781,0.065363,-0.038485,
0.259729,0.069180,0.073304,-0.036805,
0.260899,0.060323,0.076511,-0.031612,
0.262069,0.072235,0.081092,-0.047647,
0.263239,0.056200,0.069944,-0.045509,
0.264409,0.054978,0.078802,-0.047037,
0.265579,0.058338,0.078802,-0.047495,
0.266749,0.046578,0.080940,-0.038332,
0.267918,0.060170,0.095906,-0.047800,
0.269088,0.057116,0.090103,-0.043524,
0.270258,0.061239,0.095142,-0.045357,
0.271428,0.056200,0.091783,-0.054978,
0.272598,0.044593,0.086285,-0.040012,
0.273768,0.063835,0.094837,-0.051618,
0.274938,0.055283,0.088117,-0.045357,
0.276108,0.049633,0.099571,-0.041539,
0.277278,0.050702,0.096211,-0.045204,
0.278448,0.045509,0.093310,-0.032070,
0.279618,0.058185,0.098349,-0.044135,
0.280788,0.044899,0.088575,-0.040317,
0.281958,0.051160,0.101098,-0.041692,
0.283128,0.055741,0.096517,-0.047647,
0.284298,0.043371,0.086132,-0.042455,
0.285468,0.042150,0.091783,-0.049938,
0.286638,0.040623,0.088881,-0.045204,
0.287808,0.042608,0.097738,-0.047037,
0.288978,0.041539,0.091783,-0.056658,
0.290147,0.027336,0.085674,-0.052687,
0.291317,0.034972,0.090103,-0.062614,
0.292487,0.026725,0.087965,-0.051618,
0.293657,0.025809,0.098960,-0.053909,
0.294827,0.032529,0.097586,-0.056047,
0.295997,0.020617,0.094379,-0.045815,
0.297167,0.034208,0.093615,-0.045509,
0.298337,0.022907,0.075289,-0.032070,
0.299507,0.019548,0.086132,-0.034361,
0.300677,0.015882,0.081398,-0.043066,
0.301847,0.010232,0.087965,-0.038179,
0.303017,0.024893,0.089492,-0.046578,
0.304187,0.012217,0.082314,-0.038943,
0.305357,0.009010,0.093157,-0.032987,
0.306527,0.015730,0.097738,-0.034667,
0.307697,0.004429,0.091630,-0.022602,
0.308867,0.019548,0.100945,-0.028711,
0.310037,0.014508,0.094684,-0.020769,
0.311207,0.010843,0.097891,-0.019853,
0.312377,0.016646,0.084910,-0.020311,
0.313546,0.030085,0.083383,-0.000764,
0.314716,0.034514,0.091019,-0.010537,
0.315886,0.017410,0.085368,-0.002291,
0.317056,0.014813,0.098197,-0.000153,
0.318226,0.014508,0.089492,-0.003360,
0.319396,0.013897,0.079718,0.005192,
0.320566,0.027489,0.080787,-0.008399,
0.321736,0.016493,0.075595,0.002596,
0.322906,0.019700,0.086437,0.007789,
0.324076,0.020922,0.081092,0.003665,
0.325246,0.010537,0.079412,0.007789,
0.326416,0.018631,0.085979,-0.002138,
0.327586,0.008247,0.081856,0.006872,
0.328756,0.013439,0.088423,0.009010,
0.329926,0.020006,0.080023,0.008247,
0.331096,0.012065,0.074526,0.017410,
0.332266,0.029474,0.072235,0.006414,
0.333436,0.021228,0.063530,0.004734,
0.334606,0.018173,0.066737,0.005345,
0.335776,0.020464,0.054672,0.005040,
0.336945,0.014813,0.049480,0.013744,
0.338115,0.033903,0.051160,-0.000764,
0.339285,0.025809,0.044288,0.000764,
0.340455,0.026267,0.052993,-0.002596,
0.341625,0.024893,0.045051,-0.005803,
0.342795,0.012675,0.039554,0.005345,
0.343965,0.025045,0.040470,0.000153,
0.345135,0.011148,0.036499,0.003512,
0.346305,0.017562,0.043371,-0.005345,
0.347475,0.018479,0.032987,-0.015424,
